YY,MM,RR
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,10.0377358491
1983,5,-0.7622641509
1983,5,-3.9622641509
1983,5,1.6377358491
1983,5,16.6377358491
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,5,18.0377358491
1983,5,-3.9622641509
1983,5,-3.3622641509
1983,5,-3.9622641509
1983,5,-1.1622641509
1983,5,-3.9622641509
1983,5,-3.9622641509
1983,6,-2.9622641509
1983,6,47.3377358491
1983,6,11.6377358491
1983,6,14.6377358491
1983,6,52.0377358491
1983,6,-1.7622641509
1983,6,22.0377358491
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,1.6377358491
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-0.3622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.7622641509
1983,6,14.2377358491
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-0.7622641509
1983,6,-3.9622641509
1983,6,-3.9622641509
1983,6,-3.1622641509
1983,7,16.2377358491
1983,7,-3.9622641509
1983,7,-3.9622641509
1983,7,-3.9622641509
1983,7,0.4377358491
1983,7,-1.9622641509
1983,7,7.0377358491
1983,7,-3.9622641509
1983,7,-3.9622641509
1983,7,0.6377358491
1983,7,0.1377358491
1983,7,-3.9622641509
1983,7,10.2377358491
1983,7,22.0377358491
1983,7,17.4377358491
1983,7,-1.9622641509
1983,7,-3.9622641509
1983,7,-3.7622641509
1983,7,-3.2622641509
1983,7,-3.9622641509
1983,7,-2.9622641509
1983,7,22.8377358491
1983,7,-0.1622641509
1983,7,-3.5622641509
1983,7,4.0377358491
1983,7,1.4377358491
1983,7,38.7377358491
1983,7,41.4377358491
1983,7,-3.3622641509
1983,7,28.4377358491
1983,7,-1.9622641509
1983,8,0.8377358491
1983,8,21.8377358491
1983,8,35.9377358491
1983,8,9.2377358491
1983,8,23.4377358491
1983,8,27.8377358491
1983,8,43.6377358491
1983,8,10.7377358491
1983,8,-0.3622641509
1983,8,0.0377358491
1983,8,56.6377358491
1983,8,141.4377358491
1983,8,99.9377358491
1983,8,204.8377358491
1983,8,79.6377358491
1983,8,32.8377358491
1983,8,-2.6622641509
1983,8,-3.9622641509
1983,8,4.0377358491
1983,8,2.2377358491
1983,8,-2.3622641509
1983,8,3.2377358491
1983,8,11.4377358491
1983,8,-3.5622641509
1983,8,7.4377358491
1983,8,-3.3622641509
1983,8,-3.3622641509
1983,8,12.0377358491
1983,8,-3.9622641509
1983,8,-3.9622641509
1983,8,8.4377358491
1983,9,14.2377358491
1983,9,1.6377358491
1983,9,3.2377358491
1983,9,3.6377358491
1983,9,31.8377358491
1983,9,3.8377358491
1983,9,2.0377358491
1983,9,-3.9622641509
1983,9,7.4377358491
1983,9,-3.5622641509
1983,9,0.4377358491
1983,9,-0.5622641509
1983,9,-1.3622641509
1983,9,8.6377358491
1983,9,-3.9622641509
1983,9,11.8377358491
1983,9,15.2377358491
1983,9,11.0377358491
1983,9,-0.5622641509
1983,9,-3.9622641509
1983,9,24.4377358491
1983,9,10.2377358491
1983,9,-3.1622641509
1983,9,53.8377358491
1983,9,22.0377358491
1983,9,43.9377358491
1983,9,26.0377358491
1983,9,-2.9622641509
1983,9,-3.9622641509
1983,9,5.2377358491
1984,5,16.6377358491
1984,5,51.8377358491
1984,5,7.2377358491
1984,5,14.2377358491
1984,5,18.2377358491
1984,5,43.6377358491
1984,5,0.2377358491
1984,5,42.4377358491
1984,5,2.6377358491
1984,5,35.0377358491
1984,5,15.2377358491
1984,5,2.0377358491
1984,5,12.2377358491
1984,5,-1.1622641509
1984,5,7.8377358491
1984,5,2.8377358491
1984,5,16.8377358491
1984,5,-3.9622641509
1984,5,25.4377358491
1984,5,14.4377358491
1984,5,49.2377358491
1984,5,4.4377358491
1984,5,13.6377358491
1984,5,9.0377358491
1984,5,-2.5622641509
1984,5,12.6377358491
1984,5,-3.9622641509
1984,5,-3.9622641509
1984,5,6.8377358491
1984,5,-2.9622641509
1984,5,-2.5622641509
1984,6,11.8377358491
1984,6,-3.9622641509
1984,6,2.0377358491
1984,6,-3.5622641509
1984,6,-3.9622641509
1984,6,-3.9622641509
1984,6,2.8377358491
1984,6,-3.9622641509
1984,6,-2.5622641509
1984,6,-3.7622641509
1984,6,-3.9622641509
1984,6,4.6377358491
1984,6,-3.9622641509
1984,6,18.0377358491
1984,6,23.8377358491
1984,6,23.3377358491
1984,6,19.4377358491
1984,6,17.6377358491
1984,6,2.4377358491
1984,6,-3.7622641509
1984,6,16.4377358491
1984,6,55.2377358491
1984,6,75.4377358491
1984,6,14.2377358491
1984,6,-1.5622641509
1984,6,12.7377358491
1984,6,-0.5622641509
1984,6,-2.3622641509
1984,6,22.8377358491
1984,6,42.4377358491
1984,7,1.2377358491
1984,7,64.2377358491
1984,7,-2.9622641509
1984,7,-3.9622641509
1984,7,9.0377358491
1984,7,48.9377358491
1984,7,4.4377358491
1984,7,8.4377358491
1984,7,17.6377358491
1984,7,6.0377358491
1984,7,3.4377358491
1984,7,5.8377358491
1984,7,-0.9622641509
1984,7,-3.9622641509
1984,7,-3.9622641509
1984,7,10.6377358491
1984,7,-2.9622641509
1984,7,-3.9622641509
1984,7,-0.3622641509
1984,7,5.4377358491
1984,7,-3.7622641509
1984,7,-3.9622641509
1984,7,-0.5622641509
1984,7,10.0377358491
1984,7,-2.7622641509
1984,7,1.9377358491
1984,7,-3.4622641509
1984,7,-3.9622641509
1984,7,-1.7622641509
1984,7,2.5377358491
1984,7,7.7377358491
1984,8,-2.1622641509
1984,8,-0.1622641509
1984,8,-3.3622641509
1984,8,-3.0622641509
1984,8,-3.1622641509
1984,8,7.6377358491
1984,8,4.2377358491
1984,8,18.0377358491
1984,8,2.0377358491
1984,8,3.4377358491
1984,8,9.8377358491
1984,8,-1.5622641509
1984,8,32.4377358491
1984,8,49.8377358491
1984,8,122.4377358491
1984,8,130.2377358491
1984,8,62.2377358491
1984,8,58.6377358491
1984,8,5.4377358491
1984,8,3.5377358491
1984,8,-2.1622641509
1984,8,29.2377358491
1984,8,24.1377358491
1984,8,-3.1622641509
1984,8,0.4377358491
1984,8,29.4377358491
1984,8,31.3377358491
1984,8,377.8377358491
1984,8,272.7377358491
1984,8,127.9377358491
1984,8,5.3377358491
1984,9,-2.7622641509
1984,9,16.2377358491
1984,9,-3.9622641509
1984,9,-3.9622641509
1984,9,3.6377358491
1984,9,-2.3622641509
1984,9,-2.3622641509
1984,9,-1.9622641509
1984,9,20.4377358491
1984,9,10.0377358491
1984,9,-0.5622641509
1984,9,23.0377358491
1984,9,-3.9622641509
1984,9,21.0377358491
1984,9,-0.5622641509
1984,9,-3.1622641509
1984,9,33.4377358491
1984,9,12.0377358491
1984,9,2.8377358491
1984,9,2.4377358491
1984,9,-3.9622641509
1984,9,3.0377358491
1984,9,-2.9622641509
1984,9,-3.9622641509
1984,9,69.5377358491
1984,9,47.2377358491
1984,9,59.8377358491
1984,9,-3.9622641509
1984,9,-1.5622641509
1984,9,-3.9622641509
1985,5,-3.5622641509
1985,5,20.5377358491
1985,5,2.0377358491
1985,5,-3.9622641509
1985,5,12.2377358491
1985,5,43.0377358491
1985,5,-3.9622641509
1985,5,-3.9622641509
1985,5,19.7377358491
1985,5,20.0377358491
1985,5,-3.9622641509
1985,5,-3.9622641509
1985,5,-1.7622641509
1985,5,-1.1622641509
1985,5,-3.5622641509
1985,5,-3.9622641509
1985,5,-3.9622641509
1985,5,1.8377358491
1985,5,-3.9622641509
1985,5,-2.8622641509
1985,5,7.2377358491
1985,5,19.0377358491
1985,5,5.2377358491
1985,5,-3.9622641509
1985,5,0.1377358491
1985,5,-3.9622641509
1985,5,57.0377358491
1985,5,78.8377358491
1985,5,16.8377358491
1985,5,16.7377358491
1985,5,19.8377358491
1985,6,-3.9622641509
1985,6,-3.5622641509
1985,6,-3.9622641509
1985,6,30.4377358491
1985,6,5.2377358491
1985,6,-0.0622641509
1985,6,10.7377358491
1985,6,9.6377358491
1985,6,11.8377358491
1985,6,-3.1622641509
1985,6,1.4377358491
1985,6,2.2377358491
1985,6,13.6377358491
1985,6,14.2377358491
1985,6,5.2377358491
1985,6,11.6377358491
1985,6,12.0377358491
1985,6,10.3377358491
1985,6,9.8377358491
1985,6,38.4377358491
1985,6,265.9377358491
1985,6,300.6377358491
1985,6,148.2377358491
1985,6,11.8377358491
1985,6,12.6377358491
1985,6,8.5377358491
1985,6,5.4377358491
1985,6,340.5377358491
1985,6,145.4377358491
1985,6,10.3377358491
1985,7,6.1377358491
1985,7,-3.9622641509
1985,7,-3.3622641509
1985,7,5.4377358491
1985,7,4.4377358491
1985,7,16.8377358491
1985,7,11.4377358491
1985,7,-3.8622641509
1985,7,-3.9622641509
1985,7,-3.9622641509
1985,7,1.8377358491
1985,7,-3.9622641509
1985,7,-1.4622641509
1985,7,0.6377358491
1985,7,8.9377358491
1985,7,-2.6622641509
1985,7,3.4377358491
1985,7,0.6377358491
1985,7,14.8377358491
1985,7,0.4377358491
1985,7,-1.1622641509
1985,7,7.6377358491
1985,7,3.8377358491
1985,7,-3.9622641509
1985,7,-3.9622641509
1985,7,-3.5622641509
1985,7,0.1377358491
1985,7,-0.7622641509
1985,7,24.5377358491
1985,7,-3.1622641509
1985,7,-0.7622641509
1985,8,9.8377358491
1985,8,19.8377358491
1985,8,24.0377358491
1985,8,1.0377358491
1985,8,18.8377358491
1985,8,0.0377358491
1985,8,5.8377358491
1985,8,11.7377358491
1985,8,6.8377358491
1985,8,10.7377358491
1985,8,75.2377358491
1985,8,61.6377358491
1985,8,23.2377358491
1985,8,4.4377358491
1985,8,-3.1622641509
1985,8,-2.7622641509
1985,8,-0.4622641509
1985,8,45.2377358491
1985,8,59.8377358491
1985,8,164.0377358491
1985,8,115.3377358491
1985,8,229.4377358491
1985,8,17.0377358491
1985,8,4.6377358491
1985,8,14.9377358491
1985,8,112.7377358491
1985,8,97.6377358491
1985,8,168.5377358491
1985,8,9.7377358491
1985,8,-3.3622641509
1985,8,-0.9622641509
1985,9,-3.9622641509
1985,9,23.9377358491
1985,9,176.7377358491
1985,9,29.2377358491
1985,9,-1.3622641509
1985,9,-3.1622641509
1985,9,33.6377358491
1985,9,65.7377358491
1985,9,6.0377358491
1985,9,-3.9622641509
1985,9,2.0377358491
1985,9,33.8377358491
1985,9,0.6377358491
1985,9,-3.9622641509
1985,9,6.6377358491
1985,9,-3.9622641509
1985,9,-3.9622641509
1985,9,21.1377358491
1985,9,1.6377358491
1985,9,4.2377358491
1985,9,6.5377358491
1985,9,-3.2622641509
1985,9,-3.1622641509
1985,9,-3.9622641509
1985,9,2.8377358491
1985,9,0.4377358491
1985,9,-1.9622641509
1985,9,-0.7622641509
1985,9,13.3377358491
1985,9,2.0377358491
1986,5,3.6377358491
1986,5,-2.7622641509
1986,5,-3.7622641509
1986,5,-3.9622641509
1986,5,-3.9622641509
1986,5,17.7377358491
1986,5,-3.9622641509
1986,5,-3.9622641509
1986,5,-3.9622641509
1986,5,-3.9622641509
1986,5,-3.9622641509
1986,5,-3.9622641509
1986,5,13.4377358491
1986,5,59.0377358491
1986,5,9.6377358491
1986,5,22.1377358491
1986,5,6.4377358491
1986,5,1.0377358491
1986,5,-2.9622641509
1986,5,-3.9622641509
1986,5,-2.5622641509
1986,5,69.2377358491
1986,5,17.6377358491
1986,5,45.8377358491
1986,5,60.6377358491
1986,5,20.6377358491
1986,5,6.5377358491
1986,5,46.8377358491
1986,5,12.4377358491
1986,5,28.8377358491
1986,5,14.2377358491
1986,6,14.6377358491
1986,6,17.9377358491
1986,6,0.8377358491
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,36.2377358491
1986,6,-1.9622641509
1986,6,6.2377358491
1986,6,25.6377358491
1986,6,6.2377358491
1986,6,6.8377358491
1986,6,-1.7622641509
1986,6,-3.4622641509
1986,6,-3.7622641509
1986,6,-3.9622641509
1986,6,-3.7622641509
1986,6,1.2377358491
1986,6,15.8377358491
1986,6,-3.9622641509
1986,6,-3.9622641509
1986,6,41.6377358491
1986,6,-0.1622641509
1986,6,-3.9622641509
1986,6,-3.3622641509
1986,7,7.5377358491
1986,7,44.4377358491
1986,7,27.6377358491
1986,7,-3.7622641509
1986,7,36.4377358491
1986,7,0.8377358491
1986,7,1.4377358491
1986,7,388.1377358491
1986,7,705.6377358491
1986,7,117.9377358491
1986,7,-0.1622641509
1986,7,6.8377358491
1986,7,-3.9622641509
1986,7,9.0377358491
1986,7,-3.9622641509
1986,7,-3.9622641509
1986,7,-1.5622641509
1986,7,-2.3622641509
1986,7,-0.1622641509
1986,7,2.8377358491
1986,7,4.2377358491
1986,7,10.1377358491
1986,7,-3.3622641509
1986,7,-1.5622641509
1986,7,-3.9622641509
1986,7,4.2377358491
1986,7,2.2377358491
1986,7,-3.9622641509
1986,7,10.9377358491
1986,7,1.2377358491
1986,7,23.8377358491
1986,8,105.4377358491
1986,8,123.8377358491
1986,8,3.4377358491
1986,8,3.0377358491
1986,8,30.4377358491
1986,8,16.0377358491
1986,8,-2.5622641509
1986,8,-0.8622641509
1986,8,9.6377358491
1986,8,-3.4622641509
1986,8,-2.7622641509
1986,8,0.8377358491
1986,8,9.9377358491
1986,8,45.3377358491
1986,8,-2.5622641509
1986,8,4.8377358491
1986,8,-2.9622641509
1986,8,-0.3622641509
1986,8,1.2377358491
1986,8,3.7377358491
1986,8,48.0377358491
1986,8,12.9377358491
1986,8,59.7377358491
1986,8,75.4377358491
1986,8,64.2377358491
1986,8,33.3377358491
1986,8,75.5377358491
1986,8,96.9377358491
1986,8,19.6377358491
1986,8,126.9377358491
1986,8,130.2377358491
1986,9,308.0377358491
1986,9,276.3377358491
1986,9,165.6377358491
1986,9,0.6377358491
1986,9,7.6377358491
1986,9,-3.5622641509
1986,9,-3.9622641509
1986,9,-2.1622641509
1986,9,-3.7622641509
1986,9,2.2377358491
1986,9,-3.9622641509
1986,9,-3.9622641509
1986,9,10.2377358491
1986,9,24.6377358491
1986,9,-3.9622641509
1986,9,3.9377358491
1986,9,31.6377358491
1986,9,27.7377358491
1986,9,4.4377358491
1986,9,20.4377358491
1986,9,9.0377358491
1986,9,3.0377358491
1986,9,26.2377358491
1986,9,15.2377358491
1986,9,10.0377358491
1986,9,-2.7622641509
1986,9,-2.8622641509
1986,9,-3.9622641509
1986,9,-3.9622641509
1986,9,3.0377358491
1987,5,-3.9622641509
1987,5,-3.9622641509
1987,5,2.8377358491
1987,5,21.5377358491
1987,5,-3.9622641509
1987,5,-3.9622641509
1987,5,-3.9622641509
1987,5,-1.1622641509
1987,5,1.0377358491
1987,5,-2.3622641509
1987,5,-3.9622641509
1987,5,-3.3622641509
1987,5,-0.1622641509
1987,5,8.8377358491
1987,5,3.8377358491
1987,5,-3.9622641509
1987,5,21.0377358491
1987,5,0.2377358491
1987,5,12.0377358491
1987,5,3.0377358491
1987,5,1.8377358491
1987,5,-2.9622641509
1987,5,-3.9622641509
1987,5,12.6377358491
1987,5,1.8377358491
1987,5,40.4377358491
1987,5,3.8377358491
1987,5,-2.7622641509
1987,5,1.4377358491
1987,5,-3.9622641509
1987,5,23.6377358491
1987,6,32.5377358491
1987,6,15.2377358491
1987,6,0.6377358491
1987,6,-3.9622641509
1987,6,-3.9622641509
1987,6,-2.1622641509
1987,6,20.2377358491
1987,6,-2.9622641509
1987,6,11.0377358491
1987,6,22.2377358491
1987,6,80.3377358491
1987,6,14.8377358491
1987,6,22.4377358491
1987,6,13.7377358491
1987,6,11.0377358491
1987,6,2.3377358491
1987,6,2.2377358491
1987,6,9.3377358491
1987,6,-3.5622641509
1987,6,-3.9622641509
1987,6,-3.9622641509
1987,6,-3.9622641509
1987,6,-3.9622641509
1987,6,-1.1622641509
1987,6,21.8377358491
1987,6,-0.4622641509
1987,6,1.1377358491
1987,6,4.0377358491
1987,6,2.2377358491
1987,6,9.3377358491
1987,7,-1.9622641509
1987,7,-3.9622641509
1987,7,-3.9622641509
1987,7,0.0377358491
1987,7,-3.9622641509
1987,7,-3.9622641509
1987,7,0.6377358491
1987,7,0.0377358491
1987,7,22.6377358491
1987,7,2.0377358491
1987,7,-3.9622641509
1987,7,7.8377358491
1987,7,26.8377358491
1987,7,1.0377358491
1987,7,28.4377358491
1987,7,-2.9622641509
1987,7,-2.7622641509
1987,7,-0.1622641509
1987,7,2.8377358491
1987,7,3.2377358491
1987,7,-0.9622641509
1987,7,-3.7622641509
1987,7,52.2377358491
1987,7,23.2377358491
1987,7,34.8377358491
1987,7,22.6377358491
1987,7,-3.1622641509
1987,7,-3.3622641509
1987,7,-3.9622641509
1987,7,-3.9622641509
1987,7,0.0377358491
1987,8,-0.7622641509
1987,8,13.0377358491
1987,8,0.0377358491
1987,8,2.0377358491
1987,8,-3.1622641509
1987,8,-1.5622641509
1987,8,-0.5622641509
1987,8,16.4377358491
1987,8,61.4377358491
1987,8,2.7377358491
1987,8,13.6377358491
1987,8,-1.3622641509
1987,8,0.4377358491
1987,8,11.0377358491
1987,8,7.0377358491
1987,8,-0.5622641509
1987,8,7.2377358491
1987,8,43.6377358491
1987,8,8.6377358491
1987,8,-2.7622641509
1987,8,-3.9622641509
1987,8,0.8377358491
1987,8,37.4377358491
1987,8,3.8377358491
1987,8,17.4377358491
1987,8,-3.9622641509
1987,8,0.4377358491
1987,8,131.2377358491
1987,8,329.5377358491
1987,8,5.5377358491
1987,8,-3.1622641509
1987,9,10.4377358491
1987,9,2.0377358491
1987,9,-3.9622641509
1987,9,-2.5622641509
1987,9,20.8377358491
1987,9,52.2377358491
1987,9,69.2377358491
1987,9,58.9377358491
1987,9,17.8377358491
1987,9,-2.5622641509
1987,9,4.8377358491
1987,9,50.6377358491
1987,9,-3.5622641509
1987,9,-3.9622641509
1987,9,4.6377358491
1987,9,7.8377358491
1987,9,-3.9622641509
1987,9,7.6377358491
1987,9,0.0377358491
1987,9,-3.9622641509
1987,9,-3.1622641509
1987,9,0.0377358491
1987,9,-3.9622641509
1987,9,-3.3622641509
1987,9,-2.7622641509
1987,9,22.8377358491
1987,9,6.2377358491
1987,9,3.6377358491
1987,9,-3.1622641509
1987,9,-3.9622641509
1988,5,-2.9622641509
1988,5,7.0377358491
1988,5,-3.9622641509
1988,5,-3.9622641509
1988,5,-3.9622641509
1988,5,-3.9622641509
1988,5,-2.7622641509
1988,5,-2.1622641509
1988,5,-3.7622641509
1988,5,12.2377358491
1988,5,-3.9622641509
1988,5,-3.9622641509
1988,5,-3.9622641509
1988,5,-3.5622641509
1988,5,-1.3622641509
1988,5,-3.9622641509
1988,5,-1.3622641509
1988,5,3.0377358491
1988,5,-2.7622641509
1988,5,6.6377358491
1988,5,-3.9622641509
1988,5,2.4377358491
1988,5,0.8377358491
1988,5,-3.9622641509
1988,5,-3.1622641509
1988,5,15.8377358491
1988,5,9.0377358491
1988,5,35.0377358491
1988,5,53.0377358491
1988,5,70.8377358491
1988,5,31.0377358491
1988,6,96.0377358491
1988,6,132.4377358491
1988,6,8.4377358491
1988,6,11.2377358491
1988,6,14.6377358491
1988,6,-3.7622641509
1988,6,20.4377358491
1988,6,-2.0622641509
1988,6,89.0377358491
1988,6,8.8377358491
1988,6,-3.5622641509
1988,6,9.0377358491
1988,6,-1.9622641509
1988,6,-3.9622641509
1988,6,-2.5622641509
1988,6,11.0377358491
1988,6,1.8377358491
1988,6,-3.1622641509
1988,6,-3.9622641509
1988,6,4.4377358491
1988,6,-3.9622641509
1988,6,7.2377358491
1988,6,25.2377358491
1988,6,4.6377358491
1988,6,7.8377358491
1988,6,-3.7622641509
1988,6,7.0377358491
1988,6,-1.9622641509
1988,6,-3.9622641509
1988,6,6.8377358491
1988,7,24.4377358491
1988,7,8.0377358491
1988,7,-3.5622641509
1988,7,-3.4622641509
1988,7,9.8377358491
1988,7,-1.9622641509
1988,7,-3.9622641509
1988,7,-2.1622641509
1988,7,20.6377358491
1988,7,28.8377358491
1988,7,23.4377358491
1988,7,12.6377358491
1988,7,-3.5622641509
1988,7,6.6377358491
1988,7,0.2377358491
1988,7,0.8377358491
1988,7,174.6377358491
1988,7,128.4377358491
1988,7,3.2377358491
1988,7,23.2377358491
1988,7,13.4377358491
1988,7,-3.9622641509
1988,7,2.2377358491
1988,7,43.2377358491
1988,7,-2.3622641509
1988,7,26.0377358491
1988,7,13.6377358491
1988,7,93.2377358491
1988,7,100.7377358491
1988,7,32.4377358491
1988,7,40.6377358491
1988,8,10.0377358491
1988,8,-3.3622641509
1988,8,-2.9622641509
1988,8,3.6377358491
1988,8,20.8377358491
1988,8,26.5377358491
1988,8,-0.8622641509
1988,8,46.3377358491
1988,8,17.5377358491
1988,8,-3.7622641509
1988,8,-3.9622641509
1988,8,-3.9622641509
1988,8,-3.9622641509
1988,8,0.4377358491
1988,8,0.0377358491
1988,8,-1.9622641509
1988,8,-3.9622641509
1988,8,-3.9622641509
1988,8,9.0377358491
1988,8,4.0377358491
1988,8,-2.5622641509
1988,8,6.4377358491
1988,8,4.7377358491
1988,8,2.6377358491
1988,8,-3.9622641509
1988,8,13.4377358491
1988,8,-0.7622641509
1988,8,3.0377358491
1988,8,-3.9622641509
1988,8,-3.9622641509
1988,8,-2.9622641509
1988,9,-3.9622641509
1988,9,-3.9622641509
1988,9,1.0377358491
1988,9,-3.9622641509
1988,9,-2.3622641509
1988,9,10.4377358491
1988,9,10.2377358491
1988,9,8.7377358491
1988,9,-1.5622641509
1988,9,13.0377358491
1988,9,9.7377358491
1988,9,2.8377358491
1988,9,22.2377358491
1988,9,-3.9622641509
1988,9,7.0377358491
1988,9,-1.1622641509
1988,9,13.2377358491
1988,9,4.3377358491
1988,9,47.2377358491
1988,9,23.2377358491
1988,9,1.8377358491
1988,9,-3.7622641509
1988,9,6.4377358491
1988,9,-3.9622641509
1988,9,-3.9622641509
1988,9,16.2377358491
1988,9,31.0377358491
1988,9,0.6377358491
1988,9,-1.9622641509
1988,9,-1.7622641509
1989,5,-3.5622641509
1989,5,14.7377358491
1989,5,21.2377358491
1989,5,25.8377358491
1989,5,-3.9622641509
1989,5,-3.9622641509
1989,5,-3.9622641509
1989,5,-3.0622641509
1989,5,8.0377358491
1989,5,-3.9622641509
1989,5,-2.5622641509
1989,5,-3.9622641509
1989,5,3.4377358491
1989,5,8.6377358491
1989,5,1.6377358491
1989,5,23.5377358491
1989,5,54.3377358491
1989,5,68.4377358491
1989,5,-0.3622641509
1989,5,-1.8622641509
1989,5,-3.9622641509
1989,5,-3.9622641509
1989,5,-3.9622641509
1989,5,13.6377358491
1989,5,-3.9622641509
1989,5,-0.9622641509
1989,5,15.8377358491
1989,5,-3.9622641509
1989,5,-3.9622641509
1989,5,10.6377358491
1989,5,-2.3622641509
1989,6,9.6377358491
1989,6,-3.9622641509
1989,6,-3.9622641509
1989,6,-3.9622641509
1989,6,5.0377358491
1989,6,-3.2622641509
1989,6,6.1377358491
1989,6,-1.6622641509
1989,6,-1.5622641509
1989,6,-1.9622641509
1989,6,-1.7622641509
1989,6,-3.9622641509
1989,6,-3.7622641509
1989,6,0.4377358491
1989,6,-3.9622641509
1989,6,-3.3622641509
1989,6,23.8377358491
1989,6,1.0377358491
1989,6,5.2377358491
1989,6,-0.8622641509
1989,6,-2.5622641509
1989,6,121.0377358491
1989,6,13.8377358491
1989,6,51.0377358491
1989,6,4.4377358491
1989,6,-3.9622641509
1989,6,0.2377358491
1989,6,2.0377358491
1989,6,25.6377358491
1989,6,-0.4622641509
1989,7,-2.9622641509
1989,7,-3.9622641509
1989,7,-3.9622641509
1989,7,-3.9622641509
1989,7,-2.7622641509
1989,7,12.1377358491
1989,7,0.3377358491
1989,7,44.2377358491
1989,7,-2.3622641509
1989,7,-3.9622641509
1989,7,-3.9622641509
1989,7,-3.9622641509
1989,7,-0.9622641509
1989,7,-3.9622641509
1989,7,364.8377358491
1989,7,303.0377358491
1989,7,12.8377358491
1989,7,-3.9622641509
1989,7,14.3377358491
1989,7,3.6377358491
1989,7,4.3377358491
1989,7,-3.9622641509
1989,7,-3.9622641509
1989,7,-3.9622641509
1989,7,1.6377358491
1989,7,34.2377358491
1989,7,122.7377358491
1989,7,134.4377358491
1989,7,206.1377358491
1989,7,110.4377358491
1989,7,67.0377358491
1989,8,-0.5622641509
1989,8,23.2377358491
1989,8,59.8377358491
1989,8,16.1377358491
1989,8,76.8377358491
1989,8,35.2377358491
1989,8,21.4377358491
1989,8,11.4377358491
1989,8,3.0377358491
1989,8,-1.7622641509
1989,8,-3.9622641509
1989,8,-3.9622641509
1989,8,12.2377358491
1989,8,16.3377358491
1989,8,3.6377358491
1989,8,14.1377358491
1989,8,15.5377358491
1989,8,70.8377358491
1989,8,20.8377358491
1989,8,4.7377358491
1989,8,7.2377358491
1989,8,1.8377358491
1989,8,-0.3622641509
1989,8,-3.1622641509
1989,8,-3.9622641509
1989,8,-0.1622641509
1989,8,-3.9622641509
1989,8,-3.9622641509
1989,8,2.3377358491
1989,8,-3.9622641509
1989,8,-3.9622641509
1989,9,61.2377358491
1989,9,30.6377358491
1989,9,10.8377358491
1989,9,-3.3622641509
1989,9,0.8377358491
1989,9,-3.8622641509
1989,9,-2.3622641509
1989,9,64.2377358491
1989,9,471.8377358491
1989,9,274.2377358491
1989,9,193.8377358491
1989,9,49.4377358491
1989,9,52.6377358491
1989,9,50.9377358491
1989,9,10.8377358491
1989,9,26.6377358491
1989,9,36.2377358491
1989,9,5.4377358491
1989,9,-3.9622641509
1989,9,-3.9622641509
1989,9,28.9377358491
1989,9,-3.9622641509
1989,9,-1.3622641509
1989,9,-2.7622641509
1989,9,27.6377358491
1989,9,11.2377358491
1989,9,23.1377358491
1989,9,19.0377358491
1989,9,-1.9622641509
1989,9,-2.1622641509
1990,5,-3.7622641509
1990,5,-0.0622641509
1990,5,10.6377358491
1990,5,-3.9622641509
1990,5,-0.5622641509
1990,5,-3.9622641509
1990,5,-3.9622641509
1990,5,38.1377358491
1990,5,1.8377358491
1990,5,-3.9622641509
1990,5,18.6377358491
1990,5,-2.1622641509
1990,5,5.0377358491
1990,5,4.9377358491
1990,5,-3.9622641509
1990,5,-3.9622641509
1990,5,1.8377358491
1990,5,-3.9622641509
1990,5,-3.9622641509
1990,5,1.8377358491
1990,5,-3.7622641509
1990,5,-3.9622641509
1990,5,1.0377358491
1990,5,-2.9622641509
1990,5,39.8377358491
1990,5,42.2377358491
1990,5,46.7377358491
1990,5,34.0377358491
1990,5,4.6377358491
1990,5,1.6377358491
1990,5,19.9377358491
1990,6,69.1377358491
1990,6,12.4377358491
1990,6,1.6377358491
1990,6,-3.9622641509
1990,6,-0.3622641509
1990,6,3.4377358491
1990,6,4.6377358491
1990,6,-0.3622641509
1990,6,-3.9622641509
1990,6,19.2377358491
1990,6,0.0377358491
1990,6,-3.9622641509
1990,6,-3.9622641509
1990,6,9.8377358491
1990,6,14.8377358491
1990,6,-2.1622641509
1990,6,-3.5622641509
1990,6,-3.7622641509
1990,6,-1.5622641509
1990,6,29.5377358491
1990,6,208.6377358491
1990,6,260.0377358491
1990,6,41.4377358491
1990,6,12.6377358491
1990,6,25.5377358491
1990,6,11.4377358491
1990,6,243.0377358491
1990,6,37.2377358491
1990,6,-3.9622641509
1990,6,-3.9622641509
1990,7,-0.3622641509
